payment_id,card,merchant_name,merchant_id,terminal_id,card_type_name,acq_ref_nr,tr_batch_id,tr_batch_open_date,tr_date_time,tr_type,tr_amount,tr_ccy,msc,tr_ret_ref_nr,tr_approval_id,tr_processing_date,merchant_iban_code,proc_code,issuer_country,proc_region,mcc,merchant_country,tran_region,card_product_type,user_define_field1,user_define_field2,user_define_field3,merchant_legal_name,card_product_class,src_file,src_row,chunk_file,chunk_row
1737681072267853,558837%2850,bob,1234,7D3YL4Y6KR6ENS8,MA,9G8ZUMFEP8V3BZYW2NOFRRK,1,2021-09-30,2021-09-29 13:06:13,05,5651.01,EUR,113.02,OIyDlrSHUcmw,dgqTyo,2021-09-30 11:30:13,GB123,11,GBP,International,6962,CYP,EU/SEPA,credit_commercial,1,2,3,bobLimited Legal Name,Premium,PSP_transact2_20211001_103212.csv,1807,PSP_transact2_20211001_103212_chunk_1.csv,1807
2742575584401731,516284%8410,bob,1234,EJ7JAQ8KBXWQG6V,MA,T2RDU0BCGU7N1JPZP3WJCUJ,1,2021-09-30,2021-09-29 22:14:13,05,3543.53,EUR,70.87,kyGCKOvpxNta,XZMOPt,2021-09-30 07:41:13,GB123,11,GBP,International,966,CYP,EU/SEPA,credit_commercial,1,2,3,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1808,PSP_transact2_20211001_103212_chunk_1.csv,1808
9412033132368619,512179%3580,bob,1234,,MA,8TH0XC57YGAE54MXLE8KTMN,1,2021-09-30,2021-09-30 01:29:13,05,7402.40,EUR,148.05,gqgQKAIBiOGc,MDJuex,2021-09-30 04:08:13,GB123,11,PLN,International,4018,CYP,EU/SEPA,debit_consumer,,,,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1809,PSP_transact2_20211001_103212_chunk_1.csv,1809
6817303207558972,453987%1870,bob,1234,K8Q5OEYD0JA8CPL,Visa,QWRCV39J97ASDFMZTRO1LBZ,1,2021-09-30,2021-09-30 00:33:13,05,6264.36,EUR,125.29,xIyuRLWXrBIp,AUBRez,2021-09-30 02:20:13,GB123,11,GBP,International,7061,CYP,EU/SEPA,credit_consumer,1,2,3,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1810,PSP_transact2_20211001_103212_chunk_1.csv,1810
1471371155370404,491610%2910,bob,1234,,Visa,T2M5SMHRV2TQIR1TKKMCOP8,1,2021-09-30,2021-09-29 19:28:13,05,5892.98,EUR,117.86,dmULTwVTdibQ,wLOTmy,2021-09-29 23:41:13,GB123,11,GBP,International,978,CYP,EU/SEPA,debit_commercial,,,,bobLimited Legal Name,Premium,PSP_transact2_20211001_103212.csv,1811,PSP_transact2_20211001_103212_chunk_1.csv,1811
167835650609915,471618%6740,bob,1234,,Visa,FA7IVCKATTWJ0NAC5EMYQJV,1,2021-09-30,2021-09-30 02:41:13,05,5370.00,EUR,107.40,cxdSMymTgqmS,lhWirF,2021-09-30 07:53:13,GB123,11,PLN,International,5410,CYP,EU/SEPA,credit_consumer,,,,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1812,PSP_transact2_20211001_103212_chunk_1.csv,1812
6477379732532823,552397%8120,bob,1234,KSN97V0RCJHE69W,MA,WSLY1YVFM6XBE53BU1QQ61P,1,2021-09-30,2021-09-30 01:23:13,05,2786.26,EUR,55.73,JHZSdsTjmzyn,EpWszM,2021-09-30 02:01:13,GB123,11,CYP,International,4815,CYP,Local,debit_commercial,1,2,3,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1813,PSP_transact2_20211001_103212_chunk_1.csv,1813
7353994771150042,533330%0950,bob,1234,Y1U175Y69HYACJP,MA,1RL1JM53G9Z9PUDRO2N9P6C,1,2021-09-30,2021-09-30 05:24:13,05,3675.66,EUR,73.51,gObWTzsYMeTB,DhJRRw,2021-09-30 14:03:13,GB123,11,PLN,International,909,CYP,EU/SEPA,credit_commercial,1,2,3,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1814,PSP_transact2_20211001_103212_chunk_1.csv,1814
3072169856313935,402400%3890,bob,1234,,Visa,X8614PG7IHRA8HINO3LFIVK,1,2021-09-30,2021-09-29 19:16:13,05,5488.29,EUR,109.77,YVnwkBAjecSg,ofMmVJ,2021-09-29 23:55:13,GB123,11,ZAR,International,368,CYP,EU/SEPA,credit_consumer,,,,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1815,PSP_transact2_20211001_103212_chunk_1.csv,1815
5931603311984555,453229%4770,bob,1234,WWO4611P0ZJOXQS,Visa,IV5LUKJDZWZEY3KKUDJVB4Q,1,2021-09-30,2021-09-29 13:37:13,05,8340.68,EUR,166.81,GUWucGGSpnLu,VUDtqR,2021-09-30 02:04:13,GB123,11,GBP,International,2638,CYP,EU/SEPA,credit_consumer,1,2,3,bobLimited Legal Name,Consumer,PSP_transact2_20211001_103212.csv,1816,PSP_transact2_20211001_103212_chunk_1.csv,1816
9167282828101611,453263%2810,bob,1234,R77TO2F9YUHTTUU,Visa,S6M6HWME7I7HYBXN0SNIK73,1,2021-09-30,2021-09-29 14:04:13,05,1341.58,EUR,26.83,qgKySuTtXFkE,LfdNnD,2021-09-30 10:58:13,GB123,11,CYP,International,674,CYP,Local,credit_commercial,1,2,3,bobLimited Legal Name,Consumer,PSP_transact2_20211001_103212.csv,1817,PSP_transact2_20211001_103212_chunk_1.csv,1817
6915387887315786,448658%3990,bob,1234,5A2AIQ6Z3R01OOH,Visa,DPCEN6BCGUWTNZM6AOUQR92,1,2021-09-30,2021-09-30 10:13:13,05,2576.90,EUR,51.54,xIXiVHDaSpCt,rEoXSY,2021-09-30 10:22:13,GB123,11,GBP,International,9163,CYP,EU/SEPA,debit_commercial,1,2,3,bobLimited Legal Name,Consumer,PSP_transact2_20211001_103212.csv,1818,PSP_transact2_20211001_103212_chunk_1.csv,1818
2117075350698414,453965%6520,bob,1234,4UVHFXY9URSTIDH,Visa,0QJTK4OLBLNMG9BRALWZO9Q,1,2021-09-30,2021-09-29 22:04:13,05,8820.12,EUR,176.40,bRrBZYYbgYqW,zVongY,2021-09-30 08:29:13,GB123,11,ZAR,International,6408,CYP,EU/SEPA,debit_consumer,1,2,3,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1819,PSP_transact2_20211001_103212_chunk_1.csv,1819
8621279933267125,471625%8200,bob,1234,L5D7Z341IMHSAUK,Visa,LXYE2LPI26OEIQXKCS7VBI2,1,2021-09-30,2021-09-30 04:35:13,05,1266.21,EUR,25.32,VkcprQVqwdVI,DcAwxP,2021-10-01 00:18:13,GB123,11,CYP,International,4712,CYP,Local,credit_consumer,1,2,3,bobLimited Legal Name,Consumer,PSP_transact2_20211001_103212.csv,1820,PSP_transact2_20211001_103212_chunk_1.csv,1820
9119614223753564,530337%3160,bob,1234,QJ7711FFX00SF8C,MA,3SK4TFHTGZTYIHDLQSQETC1,1,2021-09-30,2021-09-29 20:21:13,05,5613.11,EUR,112.26,cXpfOYnIvkuK,TXQwSj,2021-09-30 02:12:13,GB123,11,PLN,International,6807,CYP,EU/SEPA,credit_commercial,1,2,3,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1821,PSP_transact2_20211001_103212_chunk_1.csv,1821
8511752406444002,453988%3900,bob,1234,A41LL98OOGUWRGL,Visa,010JAYHDACP1BRK1KJEIU55,1,2021-09-30,2021-09-29 15:03:13,05,5301.10,EUR,106.02,RRZDCFUQIhfT,ITOBOF,2021-09-29 22:53:13,GB123,11,GBP,International,2669,CYP,EU/SEPA,credit_commercial,1,2,3,bobLimited Legal Name,Premium,PSP_transact2_20211001_103212.csv,1822,PSP_transact2_20211001_103212_chunk_1.csv,1822
2450473865649699,526219%7380,bob,1234,BN7EDLVSEPDT2HC,MA,UN0886MW9MG4VTDXJ8Q2UJF,1,2021-09-30,2021-09-30 09:39:13,05,9109.79,EUR,182.20,DyFhkzWhKTzp,cYfmZO,2021-10-01 09:07:13,GB123,11,CYP,International,3777,CYP,Local,credit_commercial,1,2,3,bobLimited Legal Name,Consumer,PSP_transact2_20211001_103212.csv,1823,PSP_transact2_20211001_103212_chunk_1.csv,1823
3992999734218585,453995%6980,bob,1234,5HGOGL3KKWU2E2R,Visa,2HW5587CY9ILMNI97WWTYNI,1,2021-09-30,2021-09-29 11:48:13,05,1723.53,EUR,34.47,qapYstWGpWAT,LnpLZL,2021-09-30 08:39:13,GB123,11,GBP,International,9077,CYP,EU/SEPA,credit_commercial,1,2,3,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1824,PSP_transact2_20211001_103212_chunk_1.csv,1824
7040383216919065,553372%3820,bob,1234,B7659G4MC09IHFJ,MA,SUN5WB2QOB0S7XOV27PNI4Q,1,2021-09-30,2021-09-29 19:30:13,05,6877.60,EUR,137.55,LUeDRKSsCosr,seStvF,2021-09-29 21:22:13,GB123,11,GBP,International,8412,CYP,EU/SEPA,debit_commercial,1,2,3,bobLimited Legal Name,Premium,PSP_transact2_20211001_103212.csv,1825,PSP_transact2_20211001_103212_chunk_1.csv,1825
5894540854664552,402400%4080,bob,1234,OEVRBF56NSVU5XV,Visa,LR9B2ZG4RNIEI8RNPKV1U8Q,1,2021-09-30,2021-09-30 06:37:13,25,-9193.66,EUR,-183.87,lBaqmbhMLRCw,pYVQuP,2021-09-30 22:47:13,GB123,11,ZAR,International,9973,CYP,EU/SEPA,debit_commercial,1,2,3,bobLimited Legal Name,Premium,PSP_transact2_20211001_103212.csv,1826,PSP_transact2_20211001_103212_chunk_1.csv,1826
8701889188993161,471633%8960,bob,1234,,Visa,C1VXCRKEXN2UG2R3QGXLYVQ,1,2021-09-30,2021-09-29 12:58:13,05,2675.12,EUR,53.50,PqgbtdDvJhyc,Ikdcql,2021-09-30 03:32:13,GB123,11,CYP,International,4630,CYP,Local,credit_commercial,,,,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1827,PSP_transact2_20211001_103212_chunk_1.csv,1827
72839980771534,535024%2590,bob,1234,QVSFUHGYQW2JRE4,MA,9TP31C3M8ILXGK5BZGY1101,1,2021-09-30,2021-09-29 10:36:13,05,4417.65,EUR,88.35,UzXJrWoVBvpv,LGwFRf,2021-09-29 19:18:13,GB123,11,GBP,International,4024,CYP,EU/SEPA,debit_consumer,1,2,3,bobLimited Legal Name,Consumer,PSP_transact2_20211001_103212.csv,1828,PSP_transact2_20211001_103212_chunk_1.csv,1828
9867716633907472,453284%6390,bob,1234,HKUQAVDEDKY06RL,Visa,PN3IRDERF9KYOVM25DQWXE8,1,2021-09-30,2021-09-29 16:56:13,05,9091.77,EUR,181.84,vAfvEbhewpei,LnIUWD,2021-09-30 13:44:13,GB123,11,GBP,International,1892,CYP,EU/SEPA,credit_commercial,1,2,3,bobLimited Legal Name,Consumer,PSP_transact2_20211001_103212.csv,1829,PSP_transact2_20211001_103212_chunk_1.csv,1829
428077519502550,448675%3260,bob,1234,2G5SNJLFA5M8JG6,Visa,7ZYXUH96ZF3ZSNV035U448S,1,2021-09-30,2021-09-29 23:04:13,05,7021.14,EUR,140.42,KULyJlKxngki,ZlVMDZ,2021-09-30 17:39:13,GB123,11,PLN,International,6723,CYP,EU/SEPA,debit_consumer,1,2,3,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1830,PSP_transact2_20211001_103212_chunk_1.csv,1830
1382511724829944,514985%2510,bob,1234,0NG8IJ2GKAYRET3,MA,ZDVRSJLISPCL152R1COJ9HT,1,2021-09-30,2021-09-30 04:01:13,05,9682.99,EUR,193.66,fRlUQtfXJNho,EkGZxE,2021-09-30 04:43:13,GB123,11,CYP,International,1162,CYP,Local,credit_commercial,1,2,3,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1831,PSP_transact2_20211001_103212_chunk_1.csv,1831
3060289766210417,471692%0470,bob,1234,3GV9BX2MX4YE4NZ,Visa,W58QSEVEG5SF8LHNG36K0Q3,1,2021-09-30,2021-09-29 23:57:13,05,5508.58,EUR,110.17,zswwOjVKBfyY,nNSPuO,2021-09-30 13:13:13,GB123,11,ZAR,International,1503,CYP,EU/SEPA,credit_commercial,1,2,3,bobLimited Legal Name,Premium,PSP_transact2_20211001_103212.csv,1832,PSP_transact2_20211001_103212_chunk_1.csv,1832
9107505808894409,471661%4760,bob,1234,19AQHZXTYE40E4V,Visa,4ED1A73VW8HJ7PTFGZJKU25,1,2021-09-30,2021-09-29 16:49:13,05,7370.51,EUR,147.41,wqNzCNIGrlxZ,wFUrpa,2021-09-30 00:44:13,GB123,11,PLN,International,1500,CYP,EU/SEPA,credit_consumer,1,2,3,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1833,PSP_transact2_20211001_103212_chunk_1.csv,1833
8883268485035423,522642%3460,bob,1234,JF0T8I9X2VTWFC3,MA,N0UQH2QIX7M1M7GL4HLM9BF,1,2021-09-30,2021-09-29 16:23:13,05,7255.80,EUR,145.12,thHuQYOxVzJZ,Rfdubm,2021-09-30 01:38:13,GB123,11,PLN,International,8591,CYP,EU/SEPA,credit_consumer,1,2,3,bobLimited Legal Name,Premium,PSP_transact2_20211001_103212.csv,1834,PSP_transact2_20211001_103212_chunk_1.csv,1834
7942492497551351,448673%9520,bob,1234,XB5KYT0VCD1YAAL,Visa,JL63XX2910XF5CONKNZBB2K,1,2021-09-30,2021-09-29 14:40:13,05,4982.07,EUR,99.64,ZMLLyXgjRHkG,hsCMmJ,2021-09-29 22:29:13,GB123,11,PLN,International,7328,CYP,EU/SEPA,debit_commercial,1,2,3,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1835,PSP_transact2_20211001_103212_chunk_1.csv,1835
5491864890808781,525745%7030,bob,1234,BNX3IM3UMDYRE4X,MA,89R0CRR71HSK4WQGJFLIMW2,1,2021-09-30,2021-09-29 11:14:13,05,9784.57,EUR,195.69,JsayoYwLzFLk,VoqMMA,2021-09-29 11:21:13,GB123,11,ZAR,International,6695,CYP,EU/SEPA,debit_commercial,1,2,3,bobLimited Legal Name,Consumer,PSP_transact2_20211001_103212.csv,1836,PSP_transact2_20211001_103212_chunk_1.csv,1836
9074264495201036,490215%5820,bob,1234,GKYD0SYRN5IKN0M,Visa,NO6JX9NKY97Q7RRRBA6PRUA,1,2021-09-30,2021-09-29 22:56:13,05,4929.52,EUR,98.59,FoXbqpayyyfx,ssNwoO,2021-09-30 22:53:13,GB123,11,PLN,International,1095,CYP,EU/SEPA,credit_commercial,1,2,3,bobLimited Legal Name,Consumer,PSP_transact2_20211001_103212.csv,1837,PSP_transact2_20211001_103212_chunk_1.csv,1837
3101370433386280,514925%5140,bob,1234,DFIKBULFYYBUW0M,MA,ORRKOAMNZBGWF03QBT60JAX,1,2021-09-30,2021-09-29 17:27:13,25,-7982.40,EUR,-159.65,XTnQvfWDVjie,gytTFF,2021-09-29 22:20:13,GB123,11,CYP,International,6056,CYP,Local,debit_commercial,1,2,3,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1838,PSP_transact2_20211001_103212_chunk_1.csv,1838
7997742891207237,453938%2030,bob,1234,,Visa,BOHDMJKZFU9TXACDU08QKXS,1,2021-09-30,2021-09-29 15:34:13,05,4307.55,EUR,86.15,UzkjLgrRAXIN,GsmIJW,2021-09-30 02:04:13,GB123,11,CYP,International,3537,CYP,Local,credit_commercial,,,,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1839,PSP_transact2_20211001_103212_chunk_1.csv,1839
9681589834041237,453271%1210,bob,1234,169OC7HJ2V88T30,Visa,YK6HRY5TB5TZD71SXJ0HEG2,1,2021-09-30,2021-09-29 20:14:13,05,2651.97,EUR,53.04,YkUDSVoaxjTd,TvmhGW,2021-09-29 21:12:13,GB123,11,CYP,International,8333,CYP,Local,credit_commercial,1,2,3,bobLimited Legal Name,Consumer,PSP_transact2_20211001_103212.csv,1840,PSP_transact2_20211001_103212_chunk_1.csv,1840
9450021431297979,491652%9870,bob,1234,9YDZH9FJ8KADBPS,Visa,Y72PX1YUETVRNV58OF0XS7V,1,2021-09-30,2021-09-30 04:33:13,05,295.15,EUR,5.90,JSGqqtfJEcvZ,tICmRs,2021-10-01 03:04:13,GB123,11,GBP,International,4169,CYP,EU/SEPA,debit_commercial,1,2,3,bobLimited Legal Name,Consumer,PSP_transact2_20211001_103212.csv,1841,PSP_transact2_20211001_103212_chunk_1.csv,1841
3114503350733909,557207%7770,bob,1234,0DML2I4IAQPA2OS,MA,WS3WL8FRH9AR91N9SB9VWLX,1,2021-09-30,2021-09-29 18:10:13,05,5276.86,EUR,105.54,QvQXMbAxZAbE,yJTCrc,2021-09-29 22:41:13,GB123,11,PLN,International,9294,CYP,EU/SEPA,credit_commercial,1,2,3,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1842,PSP_transact2_20211001_103212_chunk_1.csv,1842
9731879076526173,402400%0500,bob,1234,KCMVG93IVRC6QQR,Visa,3YDK9642QHIZPZ5V6TCOIPE,1,2021-09-30,2021-09-29 20:28:13,05,9843.36,EUR,196.87,FsDpvhqhkIjm,vsQwhk,2021-09-30 13:40:13,GB123,11,CYP,International,5164,CYP,Local,credit_commercial,1,2,3,bobLimited Legal Name,Consumer,PSP_transact2_20211001_103212.csv,1843,PSP_transact2_20211001_103212_chunk_1.csv,1843
6411593893074912,402400%0190,bob,1234,HHS336X5SZNRG81,Visa,ATI2WEQARUEN9V8AMLNH76R,1,2021-09-30,2021-09-29 12:05:13,05,2445.93,EUR,48.92,tEHqnfrNmDgS,PQRqXz,2021-09-30 07:51:13,GB123,11,ZAR,International,2646,CYP,EU/SEPA,debit_consumer,1,2,3,bobLimited Legal Name,Consumer,PSP_transact2_20211001_103212.csv,1844,PSP_transact2_20211001_103212_chunk_1.csv,1844
312032247360619,453978%9040,bob,1234,YXZX5KMETR7HGB3,Visa,AJEAQ8BWI0LDCEAMDVHHL0R,1,2021-09-30,2021-09-30 02:45:13,05,7551.15,EUR,151.02,NOquTiRCQdSN,mJmXVV,2021-09-30 07:49:13,GB123,11,CYP,International,1050,CYP,Local,credit_consumer,1,2,3,bobLimited Legal Name,Consumer,PSP_transact2_20211001_103212.csv,1845,PSP_transact2_20211001_103212_chunk_1.csv,1845
808799079923765,414344%1710,bob,1234,ZRD6E21GKMCJP3D,Visa,CN5KP57CQP346QHRKRUJB2X,1,2021-09-30,2021-09-29 18:48:13,05,9694.77,EUR,193.90,APzpcFMuMlbj,xPffLB,2021-09-30 14:16:13,GB123,11,PLN,International,470,CYP,EU/SEPA,credit_consumer,1,2,3,bobLimited Legal Name,Premium,PSP_transact2_20211001_103212.csv,1846,PSP_transact2_20211001_103212_chunk_1.csv,1846
4094110226475176,453200%7700,bob,1234,66MRCZFOVVF4B3B,Visa,0OJ3K5HDYHMKUKKIXKFB6NN,1,2021-09-30,2021-09-29 12:03:13,05,2952.10,EUR,59.04,CcitFDEzyvVP,oDcSAY,2021-09-29 18:39:13,GB123,11,GBP,International,5904,CYP,EU/SEPA,debit_consumer,1,2,3,bobLimited Legal Name,Consumer,PSP_transact2_20211001_103212.csv,1847,PSP_transact2_20211001_103212_chunk_1.csv,1847
966516672111542,491650%6300,bob,1234,3ZTZWG22A7QESOP,Visa,F4GEU9QOCIWCI8KTNZSW8I2,1,2021-09-30,2021-09-29 10:57:13,05,2505.44,EUR,50.11,koSAQaEpGVKT,mKKgdG,2021-09-29 19:54:13,GB123,11,PLN,International,6840,CYP,EU/SEPA,credit_consumer,1,2,3,bobLimited Legal Name,Consumer,PSP_transact2_20211001_103212.csv,1848,PSP_transact2_20211001_103212_chunk_1.csv,1848
3087041320214879,532455%1770,bob,1234,ZHT9SR3P7VQOPEE,MA,MV50NQ2W5UX7IT0YH3IBXXL,1,2021-09-30,2021-09-29 17:01:13,05,3532.39,EUR,70.65,sPJCCoYrFXww,iqrsJB,2021-09-30 12:39:13,GB123,11,ZAR,International,9267,CYP,EU/SEPA,credit_commercial,1,2,3,bobLimited Legal Name,Premium,PSP_transact2_20211001_103212.csv,1849,PSP_transact2_20211001_103212_chunk_1.csv,1849
8214085584188354,453957%1260,bob,1234,EDCW1A8EHJEI2Y2,Visa,DYJJ4QK0BFAZGY218AVBQXJ,1,2021-09-30,2021-09-30 03:22:13,05,8804.54,EUR,176.09,ItueyxfgnhIG,JDafCQ,2021-09-30 22:31:13,GB123,11,ZAR,International,7383,CYP,EU/SEPA,credit_consumer,1,2,3,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1850,PSP_transact2_20211001_103212_chunk_1.csv,1850
3158534286740632,453929%9720,bob,1234,XNHICA46X656VI3,Visa,GYQGQ2RHKTOUD22HK97F7RL,1,2021-09-30,2021-09-29 15:42:13,05,8140.26,EUR,162.81,SgFQeYOFjsDr,aZkhYs,2021-09-30 04:09:13,GB123,11,ZAR,International,8869,CYP,EU/SEPA,credit_consumer,1,2,3,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1851,PSP_transact2_20211001_103212_chunk_1.csv,1851
9614502525197644,471673%8140,bob,1234,Y79UM9QTED0OXRA,Visa,F9M3HVCD2458E8HWP3CODHA,1,2021-09-30,2021-09-29 22:42:13,05,3313.84,EUR,66.28,cFcLBiYmtIBR,heHZtv,2021-09-30 16:07:13,GB123,11,GBP,International,1886,CYP,EU/SEPA,credit_commercial,1,2,3,bobLimited Legal Name,Premium,PSP_transact2_20211001_103212.csv,1852,PSP_transact2_20211001_103212_chunk_1.csv,1852
2522916670292984,453906%2440,bob,1234,2T0F9T7GZ5IFHGI,Visa,BDN286J5YUN8EO8YCSMZ0RN,1,2021-09-30,2021-09-30 04:58:13,05,5719.06,EUR,114.38,ckGmFpejhvZE,uxMwnG,2021-09-30 07:12:13,GB123,11,ZAR,International,7195,CYP,EU/SEPA,debit_commercial,1,2,3,bobLimited Legal Name,Premium,PSP_transact2_20211001_103212.csv,1853,PSP_transact2_20211001_103212_chunk_1.csv,1853
6747937167077372,555521%6400,bob,1234,2CG16JYHSGGR638,MA,TBJBN2ZFK2O6TDIZ37X1YKB,1,2021-09-30,2021-09-29 22:43:13,05,3992.97,EUR,79.86,LAmwnoQCEMEn,MoXWIw,2021-09-30 06:59:13,GB123,11,CYP,International,1769,CYP,Local,debit_commercial,1,2,3,bobLimited Legal Name,Premium,PSP_transact2_20211001_103212.csv,1854,PSP_transact2_20211001_103212_chunk_1.csv,1854
5864679603205024,455667%5950,bob,1234,EN2S7XC94N73CO5,Visa,7QGR4HU8BSYTB84EQND8KWJ,1,2021-09-30,2021-09-29 20:57:13,05,9563.82,EUR,191.28,WTfntTyCUVmP,KKwhFQ,2021-09-30 15:28:13,GB123,11,PLN,International,3079,CYP,EU/SEPA,debit_commercial,1,2,3,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1855,PSP_transact2_20211001_103212_chunk_1.csv,1855
2648409434579633,491658%2960,bob,1234,F7791VQW9S7CRWT,Visa,RI3XTHTHCEGXHY813177SW0,1,2021-09-30,2021-09-30 09:22:13,05,3670.05,EUR,73.40,MdrdUZuzlPkM,TqaKHj,2021-10-01 00:57:13,GB123,11,GBP,International,2535,CYP,EU/SEPA,debit_commercial,1,2,3,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1856,PSP_transact2_20211001_103212_chunk_1.csv,1856
7842554745394177,478574%4190,bob,1234,5BY2NU4IC8K56XY,Visa,CEU3JBGPCLUAE87BCH9459J,1,2021-09-30,2021-09-30 07:24:13,05,4019.28,EUR,80.39,eZxByHFbYFiR,mkZiwo,2021-09-30 10:31:13,GB123,11,CYP,International,7065,CYP,Local,credit_commercial,1,2,3,bobLimited Legal Name,Consumer,PSP_transact2_20211001_103212.csv,1857,PSP_transact2_20211001_103212_chunk_1.csv,1857
4771090153065018,403705%9910,bob,1234,,Visa,SST8JPF5AAH42B3N70OZS17,1,2021-09-30,2021-09-29 21:48:13,05,2026.17,EUR,40.52,HFlZJljRFsaI,BwapGl,2021-09-30 03:05:13,GB123,11,ZAR,International,3031,CYP,EU/SEPA,debit_consumer,,,,bobLimited Legal Name,Premium,PSP_transact2_20211001_103212.csv,1858,PSP_transact2_20211001_103212_chunk_1.csv,1858
7921072706723379,544182%4520,bob,1234,YX3I4EK4TICAZDX,MA,PPRC58P03WVTI016UXP3W1S,1,2021-09-30,2021-09-30 01:15:13,05,9151.54,EUR,183.03,DrTbFFgUDdjE,RPvwZr,2021-09-30 06:49:13,GB123,11,PLN,International,6752,CYP,EU/SEPA,credit_consumer,1,2,3,bobLimited Legal Name,Consumer,PSP_transact2_20211001_103212.csv,1859,PSP_transact2_20211001_103212_chunk_1.csv,1859
9339806609419556,453946%5600,bob,1234,ZRWTOW84UR9NJPW,Visa,6CTYPVNDM5P5H3U0K2488ER,1,2021-09-30,2021-09-29 20:05:13,05,7098.93,EUR,141.98,qqtIVnPhnaYW,TJrIBF,2021-09-30 00:08:13,GB123,11,CYP,International,4436,CYP,Local,credit_consumer,1,2,3,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1860,PSP_transact2_20211001_103212_chunk_1.csv,1860
7023737284169448,448604%8040,bob,1234,MAUGZAG568286MD,Visa,R34C02BUJ60FG9UPJNAOI26,1,2021-09-30,2021-09-30 03:31:13,05,6352.74,EUR,127.05,roBCwWAMFCaL,DdBbTR,2021-09-30 14:05:13,GB123,11,ZAR,International,9921,CYP,EU/SEPA,credit_consumer,1,2,3,bobLimited Legal Name,Premium,PSP_transact2_20211001_103212.csv,1861,PSP_transact2_20211001_103212_chunk_1.csv,1861
8338304747468840,448622%3500,bob,1234,M65E9FIT4XEI396,Visa,B6UXZGUXZEKGK5AW98Q6090,1,2021-09-30,2021-09-29 11:41:13,05,3820.06,EUR,76.40,rGxPHDVnPswq,FTGNQd,2021-09-29 19:03:13,GB123,11,GBP,International,3584,CYP,EU/SEPA,debit_consumer,1,2,3,bobLimited Legal Name,Premium,PSP_transact2_20211001_103212.csv,1862,PSP_transact2_20211001_103212_chunk_1.csv,1862
7799035985075892,491624%6920,bob,1234,QSSBAE5VLTTVQ75,Visa,TY3D5YY24FK1ACR7AIN9541,1,2021-09-30,2021-09-29 21:55:13,05,7712.21,EUR,154.24,VCPXcsIVzcxv,ouvhKZ,2021-09-30 05:44:13,GB123,11,CYP,International,8974,CYP,Local,debit_commercial,1,2,3,bobLimited Legal Name,Consumer,PSP_transact2_20211001_103212.csv,1863,PSP_transact2_20211001_103212_chunk_1.csv,1863
3250920394386774,448660%1190,bob,1234,FTTHX2SJW91JBI5,Visa,KGC3QV4P8N8A5MSWQ2W8Y3Y,1,2021-09-30,2021-09-30 06:19:13,05,936.45,EUR,18.73,dfIDekTcpoub,OKlZdI,2021-09-30 12:37:13,GB123,11,ZAR,International,5165,CYP,EU/SEPA,debit_commercial,1,2,3,bobLimited Legal Name,Premium,PSP_transact2_20211001_103212.csv,1864,PSP_transact2_20211001_103212_chunk_1.csv,1864
7717751097928141,519428%0580,bob,1234,FO2JR0VCB0K4R3B,MA,YPFE83551577GJOS6QOW3QI,1,2021-09-30,2021-09-29 17:38:13,05,2090.86,EUR,41.82,XxlimOswnoHX,Rxhhml,2021-09-30 02:46:13,GB123,11,CYP,International,3782,CYP,Local,debit_consumer,1,2,3,bobLimited Legal Name,Corporate,PSP_transact2_20211001_103212.csv,1865,PSP_transact2_20211001_103212_chunk_1.csv,1865
