payment_id,card,merchant_name,merchant_id,terminal_id,card_type_name,acq_ref_nr,tr_batch_id,tr_batch_open_date,tr_date_time,tr_type,tr_amount,tr_ccy,msc,tr_ret_ref_nr,tr_approval_id,tr_processing_date,merchant_iban_code,proc_code,issuer_country,proc_region,mcc,merchant_country,tran_region,card_product_type,user_define_field1,user_define_field2,user_define_field3,merchant_legal_name,card_product_class,agreement_id
5185979910486768,455674%8680,bob,1234,TR722311,VISA,FIOX0HBSS8QYEXSIJ49CAXS,ID640236,2022-02-05,2022-02-05 03:17:14,5,1436.8,USD,28.74,pJQLSWIxGOGg,UATTQe,2022-02-05 03:17:14,GB123,11,PLN,International,1692,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,6723
4099320430677605,526233%0310,bob,1234,TR722311,MA,B8RC7IJ5OIVBS7M14YN1LOO,ID640236,2022-02-05,2022-02-05 03:17:14,5,2628.69,USD,52.57,qofookhBziCX,BtjygS,2022-02-05 03:17:14,GB123,11,CYP,International,1109,CYP,Local,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,CORPORATE,6723
4187164309565830,453993%9280,bob,1234,TR722311,VISA,0VS7BYQCCHBTFQCT1FDCBE8,ID173356,2022-02-02,2022-02-02 07:44:10,25,-5286.59,USD,-105.73,EVEzibMPawpG,gHpBtN,2022-02-02 07:44:10,GB123,11,ZAR,International,9329,CYP,EU/SEPA,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,6723
153907677200660,402400%3320,bob,1234,TR722311,VISA,D3OSH5SM3MZO0L8QDIB96GX,ID173356,2022-02-02,2022-02-02 07:44:10,5,9017.83,USD,180.36,RzZGwotdzYpG,SvdawT,2022-02-02 07:44:10,GB123,11,GBP,International,8473,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,6723
3162834521378977,471631%1390,bob,1234,TR722311,VISA,QBY1M03WN6GCU0XUF76AH1B,ID173356,2022-02-02,2022-02-02 07:44:10,5,5432.42,USD,108.65,GJxoLLAgPKBd,RcHRDq,2022-02-02 07:44:10,GB123,11,GBP,International,5531,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,6723
4152664747703661,495601%2300,bob,1234,TR722311,VISA,716ID6366YN8RI4Z042ZY0D,ID173356,2022-02-02,2022-02-02 07:44:10,5,907.35,USD,18.15,LcxOkpgrAfvS,FZVvLQ,2022-02-02 07:44:10,GB123,11,GBP,International,460,CYP,EU/SEPA,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,6723
4953879863976796,524689%9230,bob,1234,TR722311,MA,TE6P8A8D6W9EYOL552JD0LH,ID173356,2022-02-02,2022-02-02 07:44:10,5,7998.28,USD,159.97,aNsdWbjHRyxU,CEAqXr,2022-02-02 07:44:10,GB123,11,PLN,International,1426,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CORPORATE,6723
8345605532030244,492967%6340,bob,1234,TR722311,VISA,55NXGQIUXYXUIRKPJHRNMNB,ID173356,2022-02-02,2022-02-02 07:44:10,25,-368.03,USD,-7.36,iDvTmvnqmgll,jzxlIh,2022-02-02 07:44:10,GB123,11,PLN,International,4139,CYP,EU/SEPA,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,6723
6799268889511537,491681%1580,bob,1234,TR722311,VISA,56FQFXD5NAOD4IMFRQ0GDYL,ID173356,2022-02-02,2022-02-02 07:44:10,5,8880.14,USD,177.6,CSZYHdANMRMG,bJWwZd,2022-02-02 07:44:10,GB123,11,GBP,International,478,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,6723
949723712336827,533111%9810,bob,1234,TR722311,MA,4XSZWL8AL2SQI4YLFD8MDBQ,ID173356,2022-02-02,2022-02-02 07:44:10,5,1640.17,USD,32.8,cmSkbgyibkVi,hqnNFP,2022-02-02 07:44:10,GB123,11,ZAR,International,9718,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,6723
1888114739167279,532801%7660,bob,1234,TR722311,MA,V5N6MFXL10O4QQG7B1BLITD,ID173356,2022-02-02,2022-02-02 07:44:10,5,7846.39,USD,156.93,iIjfuKtyzjQD,RDebfm,2022-02-02 07:44:10,GB123,11,PLN,International,6535,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,6723
7439198339737504,453270%6810,bob,1234,TR722311,VISA,I7N3CUO7WDY8K8AYMZLO8C5,ID173356,2022-02-02,2022-02-02 07:44:10,5,2671.74,USD,53.43,BxFvBblQzTde,PXNrMC,2022-02-02 07:44:10,GB123,11,GBP,International,4349,CYP,EU/SEPA,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,CORPORATE,6723
5636927344155795,516703%2550,bob,1234,TR722311,MA,XP9J9LHGM2Q1WX6M5LKMJMT,ID173356,2022-02-02,2022-02-02 07:44:10,5,1356.57,USD,27.13,gXaLgLfmBgzp,IjCMVa,2022-02-02 07:44:10,GB123,11,CYP,International,6071,CYP,Local,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,6723
3378625918169716,491663%1160,bob,1234,TR722311,VISA,J62PCKM1K0AQ98Y3MDDDFIR,ID173356,2022-02-02,2022-02-02 07:44:10,5,7594.97,USD,151.9,EiheENUsdedi,ihUJkJ,2022-02-02 07:44:10,GB123,11,CYP,International,7104,CYP,Local,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,6723
4513041774746112,492927%6150,bob,1234,TR722311,VISA,J8FO32BNAMR351H25QI3ZCU,ID173356,2022-02-02,2022-02-02 07:44:10,5,7150.17,USD,143.0,JhUxPtDJQZLx,eOxMVY,2022-02-02 07:44:10,GB123,11,CYP,International,1745,CYP,Local,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,6723
260821148853468,471669%4860,bob,1234,TR722311,VISA,RB6EOQXVL0RPW0KFW0FFZWO,ID173356,2022-02-02,2022-02-02 07:44:10,5,8393.71,USD,167.87,apIWYKfjAtXs,Vzogui,2022-02-02 07:44:10,GB123,11,PLN,International,2048,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,6723
4656270907384819,448682%6890,bob,1234,TR722311,VISA,5NEM3IJ77F7GRBUCNZJI8YQ,ID173356,2022-02-02,2022-02-02 07:44:10,26,9658.82,USD,193.18,QAPDNNMIMBbN,XsZCGq,2022-02-02 07:44:10,GB123,11,PLN,International,6309,CYP,EU/SEPA,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,CORPORATE,6723
4527105687538529,453247%0540,bob,1234,TR722311,VISA,78Y76RB3KT6DXCPLA4OJT4H,ID173356,2022-02-02,2022-02-02 07:44:10,5,6364.73,USD,127.29,xGoVdQmfbnZN,cmjjTH,2022-02-02 07:44:10,GB123,11,GBP,International,9356,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,6723
5831416225687498,540651%0070,bob,1234,TR722311,MA,RXSPWJ87Q8TF73FRVWZMZKW,ID173356,2022-02-02,2022-02-02 07:44:10,5,2225.71,USD,44.51,jVsLERmcKatK,FLWuOS,2022-02-02 07:44:10,GB123,11,ZAR,International,99,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,6723
5470269620945450,471677%8160,bob,1234,TR722311,VISA,PUIK866FWDO70T7TMGVNHWB,ID173356,2022-02-02,2022-02-02 07:44:10,5,1372.18,USD,27.44,aUPRicSbZVsB,Ufdyze,2022-02-02 07:44:10,GB123,11,PLN,International,614,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CORPORATE,6723
2572646451081408,542403%1890,bob,1234,TR722311,MA,O7NQDCBS8POJDVP2K9677YN,ID173356,2022-02-02,2022-02-02 07:44:10,5,8615.67,USD,172.31,aZjgvLaSiRqT,aymgPs,2022-02-02 07:44:10,GB123,11,CYP,International,9535,CYP,Local,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CORPORATE,6723
2778008409353927,491634%1560,bob,1234,TR722311,VISA,G4F4I1CIPZVQWUZT3L8M1PD,ID173356,2022-02-02,2022-02-02 07:44:10,5,8825.0,USD,176.5,IVlkqmVGiArW,TcAPYt,2022-02-02 07:44:10,GB123,11,ZAR,International,5387,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,6723
2370968433749125,463022%4560,bob,1234,TR722311,VISA,FY10HHKRHYUL09EZ97RJKAJ,ID171728,2022-02-03,2022-02-03 21:31:30,5,3945.17,USD,78.9,ARieIQUvNViZ,FyTPBB,2022-02-03 21:31:30,GB123,11,PLN,International,3587,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,6723
8230377999286644,544469%5310,bob,1234,TR722311,MA,05MH3RBDDUEMP20O6N2MT3P,ID171728,2022-02-03,2022-02-03 21:31:30,5,9569.71,USD,191.39,MMJOuvXhroqE,xZqwYF,2022-02-03 21:31:30,GB123,11,GBP,International,4755,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,PREMIUM,6723
2102377435449194,492960%6260,bob,1234,TR722311,VISA,9XYW8WONA7ESUEU9YB02P0C,ID171728,2022-02-03,2022-02-03 21:31:30,5,937.91,USD,18.76,nXJVEXHyxTYI,BsRZEp,2022-02-03 21:31:30,GB123,11,CYP,International,5927,CYP,Local,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,PREMIUM,6723
7180638363292054,471659%3900,bob,1234,TR722311,VISA,5E39RQYNZEQ1WRXDMC0XK24,ID171728,2022-02-03,2022-02-03 21:31:30,25,-5081.22,USD,-101.62,vusxLgfoMJDd,QnUIop,2022-02-03 21:31:30,GB123,11,CYP,International,9078,CYP,Local,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,6723
1893539581672344,448680%6890,bob,1234,TR722311,VISA,PNNXQX6BRDYFYYN0ADFIW0Y,ID171728,2022-02-03,2022-02-03 21:31:30,5,8721.3,USD,174.43,KEeAEQvgqbCv,rZXVde,2022-02-03 21:31:30,GB123,11,CYP,International,9654,CYP,Local,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,PREMIUM,6723
452044054429630,402400%5680,bob,1234,TR722311,VISA,2LOE4YTK5M45NW16640RL2Y,ID171728,2022-02-03,2022-02-03 21:31:30,5,4777.25,USD,95.55,QxJfIXRQIejd,DEwUfx,2022-02-03 21:31:30,GB123,11,GBP,International,8619,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,6723
9888856588915416,521866%7590,bob,1234,TR722311,MA,6I23KZB21WCJKLW795A51YA,ID171728,2022-02-03,2022-02-03 21:31:30,5,4240.69,USD,84.81,GxHYmbpWeyfI,IlgcYT,2022-02-03 21:31:30,GB123,11,PLN,International,4680,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,6723
8764513347639849,513522%3840,bob,1234,TR722311,MA,0FZUCAZ9MDXTOVHLBX91NFS,ID171728,2022-02-03,2022-02-03 21:31:30,5,5350.94,USD,107.02,IOxgpRwxGADB,hivsSL,2022-02-03 21:31:30,GB123,11,PLN,International,3089,CYP,EU/SEPA,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,CORPORATE,6723
7037222198856114,453220%0890,bob,1234,TR722311,VISA,YFQBXJY1NHAQJ5S1XUXV2YV,ID171728,2022-02-03,2022-02-03 21:31:30,5,9414.83,USD,188.3,iastbhJSZONO,eXJkxZ,2022-02-03 21:31:30,GB123,11,PLN,International,1691,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,6723
6690801276172603,448694%1580,bob,1234,TR722311,VISA,OKTOLL81KKAVT2N29NS1T62,ID171728,2022-02-03,2022-02-03 21:31:30,5,5859.94,USD,117.2,wTDCgpQDmnLC,rOcjOr,2022-02-03 21:31:30,GB123,11,PLN,International,527,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,6723
5564511500059330,520994%2790,bob,1234,TR722311,MA,AKE5RPX1H6U9OZ6KLE9NQD1,ID171728,2022-02-03,2022-02-03 21:31:30,5,7364.06,USD,147.28,oljyNKNLbsQQ,HlParT,2022-02-03 21:31:30,GB123,11,ZAR,International,982,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,6723
7112828466752564,491600%1860,bob,1234,TR722311,VISA,M2TP6FIKBBSFHAQGXPH2DGJ,ID171728,2022-02-03,2022-02-03 21:31:30,5,8729.41,USD,174.59,HTmMdoTiakoo,GYIpVf,2022-02-03 21:31:30,GB123,11,CYP,International,2797,CYP,Local,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,CORPORATE,6723
4277211006199570,537379%2750,bob,1234,TR722311,MA,KVLAPM1SEPC29A3ZHBFBO1D,ID171728,2022-02-03,2022-02-03 21:31:30,5,4674.71,USD,93.49,BGwqCNzZLEBv,gJQyuQ,2022-02-03 21:31:30,GB123,11,ZAR,International,9908,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,6723
7007575373582425,527342%3590,bob,1234,TR722311,MA,S1FAKVLN64T7IXTLYZNYCAW,ID171728,2022-02-03,2022-02-03 21:31:30,5,8649.35,USD,172.99,QJoOrQlTqkDZ,kvFNkJ,2022-02-03 21:31:30,GB123,11,CYP,International,4250,CYP,Local,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,6723
5470360928489863,491606%7820,bob,1234,TR722311,VISA,UA5XZY36N0S6YLA3V913JJ8,ID171728,2022-02-03,2022-02-03 21:31:30,5,7290.52,USD,145.81,DEuDKhuzYNJL,qYidEy,2022-02-03 21:31:30,GB123,11,ZAR,International,2589,CYP,EU/SEPA,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,6723
475387254552032,558293%9940,bob,1234,TR722311,MA,3SL1ZJFG506VW5O2JLPR9B2,ID171728,2022-02-03,2022-02-03 21:31:30,5,9097.57,USD,181.95,QEsqusrvbwBE,EyISQW,2022-02-03 21:31:30,GB123,11,PLN,International,6960,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,6723
9336798419611601,555294%3660,bob,1234,TR722311,MA,INL7K7QKHV4VGPELA0TVPE7,ID171728,2022-02-03,2022-02-03 21:31:30,5,1246.25,USD,24.93,WXiRCaRycwdS,QuvruD,2022-02-03 21:31:30,GB123,11,GBP,International,3661,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,6723
4000308950522425,513807%5410,bob,1234,TR722311,MA,W4Z0PN0H1T2LZAHOGUG9UPL,ID171728,2022-02-03,2022-02-03 21:31:30,6,-635.64,USD,-12.71,nRVIdJHBAabx,MbipXb,2022-02-03 21:31:30,GB123,26,ZAR,International,8107,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,PREMIUM,6723
746464216220241,448694%7950,bob,1234,TR722311,VISA,RH1FATJN5U6A4GQJ08JAHTH,ID171728,2022-02-03,2022-02-03 21:31:30,5,8582.09,USD,171.64,ZcpGOaUCEgMT,iAjGCm,2022-02-03 21:31:30,GB123,11,ZAR,International,9533,CYP,EU/SEPA,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,PREMIUM,6723
204521173946286,524680%9400,bob,1234,TR722311,MA,VNPBPGDINID5Y68LCR6DU7Y,ID171728,2022-02-03,2022-02-03 21:31:30,5,8642.07,USD,172.84,KdfFXTOkSUrZ,MzyNJv,2022-02-03 21:31:30,GB123,11,ZAR,International,9856,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,PREMIUM,6723
2465541157642955,537461%5640,bob,1234,TR722311,MA,RYUI5JNB3LTHSPWYW4XFE9D,ID281407,2022-02-02,2022-02-02 17:24:22,5,3912.21,HUF,78.24,ldcqeRkvwQlp,YAGxKj,2022-02-02 17:24:22,GB123,11,ZAR,International,5249,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,6723
7325824721971539,402400%5200,bob,1234,TR722311,VISA,5FBSWYZ76T3PAJ8ABH5IY6I,ID281407,2022-02-02,2022-02-02 17:24:22,5,9770.6,HUF,195.41,GFOYnHVRAlkv,DBIpMU,2022-02-02 17:24:22,GB123,11,ZAR,International,4973,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,6723
1430653993632272,455626%7310,bob,1234,TR722311,VISA,Q3XQLBMDICI503IS8VVFXL8,ID281407,2022-02-02,2022-02-02 17:24:22,5,4943.95,HUF,98.88,BSihsVUauwib,iqzuac,2022-02-02 17:24:22,GB123,11,PLN,International,6800,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,6723
6050702207536988,517035%5360,bob,1234,TR722311,MA,457ADE6ZUUSL1QPSVYBEPM8,ID281407,2022-02-02,2022-02-02 17:24:22,5,4082.17,HUF,81.64,dUpUZXvBbCff,rCGHCA,2022-02-02 17:24:22,GB123,11,CYP,International,6371,CYP,Local,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,CORPORATE,6723
3084998220948359,471678%1100,bob,1234,TR722311,VISA,NVD3X3UA0CH9KMR38XMWP38,ID281407,2022-02-02,2022-02-02 17:24:22,5,827.87,HUF,16.56,idMrAGGufGdL,UGvXaI,2022-02-02 17:24:22,GB123,11,PLN,International,6715,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CORPORATE,6723
511670698702916,515181%8180,bob,1234,TR722311,MA,R54CC24XLSQVTJ889LHIQEG,ID281407,2022-02-02,2022-02-02 17:24:22,5,5744.15,HUF,114.88,HXeGWtGaxHkZ,dPaNLB,2022-02-02 17:24:22,GB123,11,PLN,International,6435,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,6723
9312235419880950,520124%2290,bob,1234,TR722311,MA,121XV3Z55EIQ6KSQ3SPE9L9,ID281407,2022-02-02,2022-02-02 17:24:22,5,69.26,HUF,1.39,vHpLmtBPSuVu,WELobA,2022-02-02 17:24:22,GB123,11,GBP,International,2317,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CORPORATE,6723
2718781028989257,557927%1610,bob,1234,TR722311,MA,4EJENYOZQTFIZ7R5H14MFV8,ID281407,2022-02-02,2022-02-02 17:24:22,5,6959.18,HUF,139.18,JgCutcurciqW,pPkdWX,2022-02-02 17:24:22,GB123,11,ZAR,International,5621,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,6723
7173444075614731,491631%4600,bob,1234,TR722311,VISA,HJTDA9ACUBZXVTF0NUBEAZ2,ID281407,2022-02-02,2022-02-02 17:24:22,6,-5523.19,HUF,-110.46,MiALiyBSGtco,cReJLH,2022-02-02 17:24:22,GB123,26,ZAR,International,2624,CYP,EU/SEPA,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,6723
7095303932984299,492991%4910,bob,1234,TR722311,VISA,G85I8ZPCCX5EEKN8AIHMVCB,ID281407,2022-02-02,2022-02-02 17:24:22,5,1309.99,HUF,26.2,MGWuXqGYxibV,BpqIYU,2022-02-02 17:24:22,GB123,11,GBP,International,5235,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,6723
9318247118607085,455610%6260,bob,1234,TR722311,VISA,TZDH1Y17BK1RPQ8CVRT9HDW,ID281407,2022-02-02,2022-02-02 17:24:22,5,764.42,HUF,15.29,BCxFbKRxiVuF,qqNmHn,2022-02-02 17:24:22,GB123,11,PLN,International,900,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,6723
127898224860553,453249%4830,bob,1234,TR722311,VISA,KF9XDF88EMB0DXSE08TWV9U,ID281407,2022-02-02,2022-02-02 17:24:22,5,5204.91,HUF,104.1,izTcgfIwOUXg,rvkyCZ,2022-02-02 17:24:22,GB123,11,ZAR,International,4029,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,6723
5361928956286908,492987%6060,bob,1234,TR722311,VISA,0QCJX5U6VJI16UPICAQTXL2,ID281407,2022-02-02,2022-02-02 17:24:22,5,60.49,HUF,1.21,qvCbieVgEnue,qGOryG,2022-02-02 17:24:22,GB123,11,GBP,International,1772,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,6723
5216965444398135,453997%0090,bob,1234,TR722311,VISA,63IOZRL56WW2LDNZZXV4AHB,ID281407,2022-02-02,2022-02-02 17:24:22,5,4057.23,HUF,81.14,QnjwccfEmDsC,OvoTYV,2022-02-02 17:24:22,GB123,11,ZAR,International,6043,CYP,EU/SEPA,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,6723
1024981257828922,448674%9880,bob,1234,TR722311,VISA,TMMNRK749VYLF5NGBHUCD8E,ID281407,2022-02-02,2022-02-02 17:24:22,5,7826.46,HUF,156.53,LENRiDDVAafW,zaaxVF,2022-02-02 17:24:22,GB123,11,ZAR,International,7542,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,6723
4610167499474814,455654%9620,bob,1234,TR722311,VISA,WS6L5NOU91NRK01QC7JBQJ3,ID281407,2022-02-02,2022-02-02 17:24:22,5,9145.34,HUF,182.91,JuQhAbfMsakO,NoQxUt,2022-02-02 17:24:22,GB123,11,PLN,International,2053,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,6723
6588130200424659,448639%9750,bob,1234,TR722311,VISA,0ONX59X9U8JFBM63NFBUOS0,ID281407,2022-02-02,2022-02-02 17:24:22,5,7538.39,HUF,150.77,DvGruOoZhTQr,eUieSQ,2022-02-02 17:24:22,GB123,11,PLN,International,5482,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,6723
5629772762856117,515606%1000,bob,1234,TR722311,MA,XU05125FW8V8YULZB9J12MB,ID281407,2022-02-02,2022-02-02 17:24:22,26,3410.58,HUF,68.21,zVWLVItHimfQ,ZOuUdj,2022-02-02 17:24:22,GB123,11,GBP,International,5989,CYP,EU/SEPA,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,PREMIUM,6723
3538513796058637,514175%7960,bob,1234,TR722311,MA,0ZYD93I0HY40HTCGDR7S7NK,ID281407,2022-02-02,2022-02-02 17:24:22,5,6217.12,HUF,124.34,GkzyCMOlLktn,xWnAmV,2022-02-02 17:24:22,GB123,11,ZAR,International,6279,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,6723
7818353257859295,444877%4390,bob,1234,TR722311,VISA,SOZ91LQYPCVXG6SLHCR66L9,ID281407,2022-02-02,2022-02-02 17:24:22,5,2409.49,HUF,48.19,RMIXfomhyAOz,nxTjfl,2022-02-02 17:24:22,GB123,11,ZAR,International,2441,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,6723
2154524088892932,453917%9000,bob,1234,TR722311,VISA,VS5G6WQVYNW9GB8U7HUWS66,ID958002,2022-02-04,2022-02-04 01:23:51,5,2503.91,USD,50.08,omgvvuqUfrhX,bQlKqb,2022-02-04 01:23:51,GB123,11,CYP,International,1309,CYP,Local,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,6723
2058897731447892,448610%2170,bob,1234,TR722311,VISA,3A81883QSSLXEG0LXSC04HW,ID958002,2022-02-04,2022-02-04 01:23:51,5,7238.18,USD,144.76,ZZRdiPFzOwzW,CxJrzA,2022-02-04 01:23:51,GB123,11,GBP,International,4449,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,6723
2680288583113063,514564%5900,bob,1234,TR722311,MA,ZRJWHRQO40JLIERAZWM81TD,ID958002,2022-02-04,2022-02-04 01:23:51,5,6443.74,USD,128.87,FxRSmZTYTemc,ktxhvI,2022-02-04 01:23:51,GB123,11,PLN,International,6287,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,6723
2699877740445803,456691%9480,bob,1234,TR722311,VISA,FL0606J31HLFLF2XQSS73VR,ID958002,2022-02-04,2022-02-04 01:23:51,5,6702.21,USD,134.04,morMHqauzlYF,aCHfRW,2022-02-04 01:23:51,GB123,11,CYP,International,4206,CYP,Local,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,6723
4153391708522196,554972%7440,bob,1234,TR722311,MA,JW58QWLDBGS3LF3W8GQPNRC,ID958002,2022-02-04,2022-02-04 01:23:51,5,9467.37,USD,189.35,duSDXzmWVtnG,fzUxAs,2022-02-04 01:23:51,GB123,11,PLN,International,1290,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CORPORATE,6723
3412539066178101,402400%2380,bob,1234,TR722311,VISA,X31D3ZQ7ERP27VU8FGWY7NF,ID958002,2022-02-04,2022-02-04 01:23:51,5,6595.42,USD,131.91,qXmQglRTsiwJ,zSXXBf,2022-02-04 01:23:51,GB123,11,GBP,International,892,CYP,EU/SEPA,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,6723
2440870940609501,455636%2220,bob,1234,TR722311,VISA,ZSV2BR2ZPOO4VB7KB86FB36,ID958002,2022-02-04,2022-02-04 01:23:51,5,2133.58,USD,42.67,pWMybkKCmOkl,OHHtHl,2022-02-04 01:23:51,GB123,11,ZAR,International,7224,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CORPORATE,6723
9164109686222837,523792%6730,bob,1234,TR722311,MA,4I53HGEYUH580GZ8J088FRA,ID958002,2022-02-04,2022-02-04 01:23:51,5,9999.41,USD,199.99,SRuhEPYhlATB,MrMCUI,2022-02-04 01:23:51,GB123,11,CYP,International,9843,CYP,Local,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,6723
8989867949249137,451344%4210,bob,1234,TR722311,VISA,FZZQER89RAX0DYB4SAEGMVJ,ID958002,2022-02-04,2022-02-04 01:23:51,5,8956.81,USD,179.14,ZsxJOKllXIqh,iOUUcJ,2022-02-04 01:23:51,GB123,11,CYP,International,5697,CYP,Local,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,6723
2270962113440320,553914%7180,bob,1234,TR722311,MA,HYOVXE2CETTCJOAZWVYUHDC,ID958002,2022-02-04,2022-02-04 01:23:51,5,5964.77,USD,119.3,dBesWWtcoktI,zxPqSi,2022-02-04 01:23:51,GB123,11,PLN,International,8310,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CORPORATE,6723
3286004274191149,453209%6480,bob,1234,TR722311,VISA,U81XHL43D9945UO4SAX1ZRU,ID958002,2022-02-04,2022-02-04 01:23:51,5,331.91,USD,6.64,jyZFCiNLntuc,XeIFFJ,2022-02-04 01:23:51,GB123,11,PLN,International,7726,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CORPORATE,6723
